query,label
"Hey, who won the la liga clasico last night",online
how does garbage collection work in the jvm,local
is the s&p 500 pumping or dumping today,online
can you guess my name,local
"just checking, infosys shares market cap right now before i head out",online
is the india vs australia test still playing right now this morning,online
Difference between eventual consistency and REST vs GraphQL,local
ok so breaking news on the vaccine rollout progress for real,online
so current congestion level on the ring road no cap,online
"for my homework, how to solve problems using gradient descent math thanks",local
what's 10 inches in centimeters and millimeters,local
quick one - is the metro line closed due to the accident while i'm stuck in traffic,online
ai i need to go to charlies with eight adults can you get uber,online
urgent - is the premier league match still playing right now,online
i need a 10 sided die rolled,local
urgent - is the main train route closed due to the accident just curious,online
"Just checking, is eur to usd pumping or dumping today before i head out",online
